Date,rate,is_filled,ret_pct,iqr_outlier,suspect_tick,ma5,ma20,ma60,dev_ma20_pct,vol20_annual_pct
2025-05-19,1398.1300048828125,False,0.07945378992741947,False,False,1406.902001953125,1412.4740051269532,1437.0923400878905,-1.0155231311921753,15.350155156301046
2025-05-20,1388.550048828125,False,-0.6851978014369653,False,False,1401.406005859375,1410.8195068359375,1436.4240071614583,-1.5784767576510594,15.347668169370337
2025-05-21,1392.72998046875,False,0.30102851850049017,False,False,1396.752001953125,1408.9950073242187,1435.811173502604,-1.1543707941419235,15.239726519379726
2025-05-22,1373.8599853515625,False,-1.3548925765808795,False,False,1390.0580078125,1406.3655090332031,1434.8018391927083,-2.3113140554752665,15.854332894348723
2025-05-23,1381.3399658203125,False,0.5444499838777928,False,False,1386.9219970703125,1403.9295043945312,1433.6598388671875,-1.6090222837763402,15.993721237823591
2025-05-26,1364.72998046875,False,-1.2024545559064181,False,False,1380.2419921875,1400.2980041503906,1432.0753377278645,-2.5400324485373327,16.184142457680824
2025-05-27,1368.0999755859375,False,0.2469349369777829,False,False,1376.1519775390625,1396.909002685547,1430.5781697591146,-2.0623410003245968,16.274845970706238
2025-05-28,1374.800048828125,False,0.4897356451832424,False,False,1372.5659912109375,1394.0910034179688,1429.2773376464843,-1.383765804567072,16.47143599730882
2025-05-29,1373.5999755859375,False,-0.08729074771348655,False,False,1372.5139892578125,1391.5835021972657,1428.1201700846354,-1.2923066839275354,16.430573250628218
2025-05-30,1370.4100341796875,False,-0.23223219736074885,False,False,1370.3280029296875,1388.3490051269532,1426.8520039876303,-1.2921081717219507,16.02483591711217
2025-06-02,1381.989990234375,False,0.844999362662957,False,False,1373.7800048828126,1387.5035034179687,1425.7808369954428,-0.39736931618634674,13.946209708117939
2025-06-03,1376.0699462890625,False,-0.4283709713634454,False,False,1375.3739990234376,1387.5885009765625,1424.431502278646,-0.8301131552613361,12.529640005078726
2025-06-04,1377.719970703125,False,0.11990846966116742,False,False,1375.9579833984376,1387.7359985351563,1423.209834798177,-0.7217531174952496,12.535703806715166
2025-06-05,1361.0899658203125,False,-1.2070671280409284,False,False,1373.4559814453125,1385.9259948730469,1421.7488342285155,-1.7920169723787738,11.685144338310106
2025-06-06,1354.550048828125,False,-0.4804911619670893,False,False,1370.283984375,1383.4609985351562,1420.1041687011718,-2.089755312050201,11.525743153244198
2025-06-09,1359.18994140625,False,0.34254124328141344,False,False,1365.723974609375,1381.6619934082032,1418.6065002441405,-1.626450760690068,11.541414867692064
2025-06-10,1353.8499755859375,False,-0.39287855638393543,False,False,1361.27998046875,1378.5529907226562,1417.1291666666666,-1.791952525798013,9.83998236071819
2025-06-11,1363.8800048828125,False,0.740852345366716,False,False,1358.5119873046874,1375.9469909667969,1415.7115010579428,-0.876994983324586,10.398207360612636
2025-06-12,1365.68994140625,False,0.13270496795596554,False,False,1359.431982421875,1373.864990234375,1414.4164998372396,-0.595040188536311,10.328485373106968
2025-06-13,1349.7900390625,False,-1.1642395438146047,False,False,1358.47998046875,1371.5034912109375,1412.4826680501303,-1.5831860646060791,10.757248273996456
2025-06-16,1365.1400146484375,False,1.1372120953417886,False,False,1359.6699951171875,1369.8539916992188,1410.822001139323,-0.34412259111892274,11.696354217706771
2025-06-17,1357.780029296875,False,-0.5391377640818651,False,False,1360.456005859375,1368.3154907226562,1409.0138346354167,-0.7699584998644649,11.613399233927257
2025-06-18,1380.5,False,1.6733174897918035,True,False,1363.7800048828126,1367.7039916992187,1407.6540018717449,0.935583165541809,13.1734827803517
2025-06-19,1370.75,False,-0.7062658457080762,False,False,1364.7920166015624,1367.5484924316406,1406.0718343098958,0.23410559743053394,12.499286702576276
2025-06-20,1374.8900146484375,False,0.30202550781961435,False,False,1369.81201171875,1367.2259948730468,1404.6218343098958,0.5605525205145234,12.386184481051275
2025-06-23,1369.469970703125,False,-0.39421654732858524,False,False,1370.6780029296874,1367.4629943847656,1402.9561665852864,0.14676640805642016,11.675106192103392
2025-06-24,1361.93994140625,False,-0.549849902368349,False,False,1371.5099853515626,1367.1549926757812,1401.122499593099,-0.3814528197219502,11.811388733267247
2025-06-25,1353.780029296875,False,-0.599138909234842,False,False,1366.1659912109376,1366.1039916992188,1399.1860005696615,-0.9021247633582252,11.820607563323126
2025-06-26,1357.030029296875,False,0.2400685436088068,False,False,1363.4219970703125,1365.2754943847656,1397.3691670735677,-0.603941484469861,11.872865129766028
2025-06-27,1352.760009765625,False,-0.3146591776942764,False,False,1358.99599609375,1364.3929931640625,1395.737166341146,-0.8526123673107122,11.892495998289332
2025-06-30,1363.5899658203125,False,0.8005822153601239,False,False,1357.8199951171875,1363.4729919433594,1394.1549987792969,0.008579112138207279,11.848523681440733
2025-07-01,1348.5,False,-1.1066351468224989,False,False,1355.1320068359375,1362.0944946289062,1392.1308329264323,-0.9980581143608447,12.358534079216785
2025-07-02,1355.5899658203125,False,0.525766838732844,False,False,1355.493994140625,1360.9879943847657,1389.955165608724,-0.3966257297437381,12.536256420951418
2025-07-03,1354.75,False,-0.061963118752073054,False,False,1355.03798828125,1360.67099609375,1388.4684997558593,-0.4351526644389647,11.806059449065067
2025-07-04,1357.0999755859375,False,0.1734619365888479,False,False,1355.9059814453126,1360.7984924316406,1386.8861653645833,-0.27179019276353245,11.695976116119544
2025-07-07,1362.199951171875,False,0.37579954886783895,False,False,1355.627978515625,1360.948992919922,1385.9386637369792,0.09191808498782983,11.709031747557535
2025-07-08,1374.6400146484375,False,0.9132332933840193,False,False,1360.8559814453124,1361.9884948730469,1385.1923299153646,0.9289006348449202,12.021303132448033
2025-07-09,1370.300048828125,False,-0.3157165348065649,False,False,1363.797998046875,1362.3094970703125,1384.2469970703125,0.5865445242066114,11.833275711331217
2025-07-10,1373.0,False,0.19703357481333228,False,False,1367.447998046875,1362.675,1383.5598307291666,0.757700845762943,11.843159880628399
2025-07-11,1372.6400146484375,False,-0.02621888940731454,False,False,1370.556005859375,1363.8174987792968,1382.8666646321615,0.6468985679563,10.97941661366569
2025-07-14,1378.1700439453125,False,0.4028754253016187,False,False,1373.7500244140624,1364.4690002441407,1382.2656656901042,1.0041300827442923,10.337789944918857
2025-07-15,1382.010009765625,False,0.27862786868591005,False,False,1375.2240234375,1365.6804992675782,1381.605165608724,1.1957050354606702,10.12554823986538
2025-07-16,1386.449951171875,False,0.3212669499407683,False,False,1378.45400390625,1365.9779968261719,1380.8923319498697,1.4987030825730274,8.293917100274616
2025-07-17,1384.9200439453125,False,-0.11034709368841211,False,False,1380.8380126953125,1366.6864990234376,1380.2001668294272,1.3341424631694077,7.8574023323494435
2025-07-18,1391.5799560546875,False,0.48088784175601695,False,False,1384.6260009765624,1367.52099609375,1379.5588317871093,1.7593119249840194,7.957718397975988
2025-07-21,1390.5699462890625,False,-0.07258007426957924,False,False,1387.1059814453124,1368.575994873047,1378.7789978027345,1.6070683322233492,7.793605688914688
2025-07-22,1381.8199462890625,False,-0.6292383941815083,False,False,1387.06796875,1369.5699951171875,1377.877996826172,0.894437758971689,7.882962040008695
2025-07-23,1379.780029296875,False,-0.14762538329727848,False,False,1385.733984375,1370.8699951171875,1377.0216634114583,0.6499547157224006,7.526734523505231
2025-07-24,1373.719970703125,False,-0.43920468952127756,False,False,1383.4939697265625,1371.7044921875,1376.1878295898437,0.14693241343921581,7.737814424051909
2025-07-25,1372.0,False,-0.12520533586219962,False,False,1379.577978515625,1372.6664916992188,1375.136163330078,-0.0485545253161801,7.64406775637726
2025-07-28,1382.780029296875,False,0.7857164210550271,False,False,1378.0199951171876,1373.625994873047,1374.8674967447917,0.6664138898065941,7.625427762548909
2025-07-29,1388.2900390625,False,0.39847333985774114,False,False,1379.314013671875,1375.615496826172,1375.0994974772136,0.9213724522274536,6.298701820249567
2025-07-30,1388.8599853515625,False,0.04105383407111418,False,False,1381.1300048828125,1377.2789978027345,1375.3343302408855,0.8408599541054551,6.144453288485642
2025-07-31,1392.52001953125,False,0.26352794509816313,False,False,1384.8900146484375,1379.167498779297,1375.2548299153646,0.9681580202383966,6.123782436124025
2025-08-01,1391.510009765625,False,-0.07253107685769589,False,False,1388.7920166015624,1380.8880004882812,1375.0491638183594,0.7692158432536012,6.167144365787606
2025-08-04,1390.1800537109375,False,-0.0955764633638223,False,False,1390.272021484375,1382.2870056152344,1374.965997314453,0.571013694235667,6.1408275479492795
2025-08-05,1383.5899658203125,False,-0.4740456369686452,False,False,1389.3320068359376,1382.7345031738282,1374.4253295898438,0.06186745499738855,5.6675971497878015
